datetimeLoc,latitude,longitude,response_time_sec
2019-11-21T19:16:36.882000,38.9028667,-76.99014,1972
2019-11-21T19:09:22.507000,38.9054424,-77.0221251,3332
2019-11-21T19:07:55.491000,38.9068212,-77.0091688,872
2019-11-21T18:08:18.320000,38.89824,-77.08378,21404
2019-11-21T17:41:14.773000,38.8903355,-76.9546658,25813
2019-11-21T17:39:48.084000,38.9029366,-76.9903534,5776
2019-11-21T17:38:44.685000,38.9141135,-77.0218252,5652
2019-11-21T17:37:58.876000,38.9201905,-77.0317675,8733
2019-11-21T17:32:19.763000,38.8792512,-77.0206561,52087
2019-11-21T17:30:43.785000,38.9091942,-77.0495234,3939
2019-11-21T17:25:33.784000,38.9091318,-77.0495448,287
2019-11-21T16:55:34.753000,38.9002345,-77.0219939,395
2019-11-21T16:54:52.256000,38.8762192,-77.0174245,13312
2019-11-21T16:37:59.881000,38.87635,-77.0038131,580
2019-11-21T16:37:31.289000,38.8769597,-77.0146367,144
2019-11-21T16:34:50.660000,38.9206717,-77.0321771,2243
2019-11-21T16:33:59.421000,38.8767986,-77.0145933,201
2019-11-21T16:16:53.752000,38.9289424,-77.0326746,409
2019-11-21T16:11:43.482000,38.9078617,-76.9973383,56628
2019-11-21T16:09:47.982000,38.9192517,-77.0317833,6750
2019-11-21T16:00:36.684000,38.9073291,-77.0163887,7279
2019-11-21T15:52:21.579000,38.9073396,-77.0148906,314
2019-11-21T15:50:00.652000,38.8666938,-76.9848521,2557
2019-11-21T15:49:12.621000,38.9073178,-77.0144643,153
2019-11-21T15:47:17.754000,38.8924366,-77.0181757,2613
2019-11-21T15:42:39.014000,38.907255,-77.0137262,280
2019-11-21T15:16:59.317000,38.8631047,-76.9955073,1974
2019-11-21T14:50:38.864000,38.8997348,-77.0219795,148
2019-11-21T14:38:48.781000,38.9129093,-77.0664807,21107
2019-11-21T13:41:03.455000,38.8904776,-77.0177331,1883
2019-11-21T13:33:07.286000,38.8922333,-77.044785,3453
2019-11-21T11:44:43.273000,38.9084452,-77.0442751,18739
2019-11-21T11:44:41.975000,38.908555,-77.0442917,7964
2019-11-21T09:50:49.581000,38.9140747,-77.0457614,901
2019-11-21T09:41:31.663000,38.9140775,-77.0333052,1180
2019-11-21T09:39:17.979000,38.9028335,-76.9703529,12136
2019-11-21T08:56:37.763000,38.9026357,-76.970593,2482
2019-11-21T08:22:17.865000,38.8852101,-76.9580645,17736
2019-11-21T08:19:22.647000,38.9030999,-76.9705046,922
2019-11-21T08:11:51.397000,38.91922,-77.03156,6176
2019-11-21T08:01:30.649000,38.9026854,-76.9705633,94
2019-11-21T07:55:37.902000,38.8791666,-77.0193098,1670
2019-11-21T07:50:19.157000,38.9022881,-76.9703533,452
2019-11-21T07:45:46.674000,38.9535938,-77.0252944,349
2019-11-21T07:41:12.868000,38.9231167,-77.030885,9019
2019-11-21T07:37:54.935000,38.8784884,-77.0183875,732
2019-11-21T07:22:02.374000,38.8975009,-77.0301178,17941
2019-11-21T07:21:33.208000,38.8973283,-77.0436717,7649
2019-11-21T07:16:41.454000,38.8769163,-77.017285,645
2019-11-21T07:16:11.979000,38.9536093,-77.0253432,1759
2019-11-21T07:01:41.687000,38.9073066,-77.0371923,92104
2019-11-21T06:09:09.068000,38.907304,-77.0372314,1819
2019-11-21T05:51:26.087000,38.9161325,-77.0113998,192
2019-11-21T05:49:13.308000,38.9161457,-77.0113719,81
2019-11-21T04:38:46.501000,38.9090152,-77.0438201,894
2019-11-21T04:30:15.292000,38.8977103,-77.0300382,10271
2019-11-21T03:23:48.623000,38.8973129,-77.0438731,4199
2019-11-21T02:54:44.275000,38.8994867,-77.05,13305
2019-11-21T02:09:47.759000,38.8972996,-77.0436554,18681
2019-11-21T01:07:29.798000,38.9232182,-77.0395718,28355
2019-11-21T01:02:28.390000,38.9066517,-77.0321483,26705
2019-11-21T00:48:32.086000,38.9054,-77.05811,24926
2019-11-21T00:25:24.490000,38.8936089,-77.0273453,28021
2019-11-21T00:18:00.466000,38.8975591,-77.0301279,15127
2019-11-21T00:09:44.420000,38.880465,-77.0245983,29046
2019-11-20T22:16:55.555000,38.8793467,-77.0212016,1394
2019-11-20T21:32:41.704000,38.900815,-77.049855,35449
2019-11-20T21:11:10.888000,38.9006759,-77.0178242,3386
2019-11-20T21:07:55.839000,38.9170667,-77.0311967,3921
2019-11-20T20:52:13.344000,38.9168665,-77.0312948,28934
2019-11-20T20:49:04.424000,38.9557511,-77.0256864,37374
2019-11-20T20:41:35.379000,38.8965642,-77.0550542,95
2019-11-20T20:26:32.187000,38.8975949,-77.0300906,13730
2019-11-20T20:20:07.990000,38.9061233,-76.989665,43210
2019-11-20T20:15:52.908000,38.9168233,-77.0312983,2178
2019-11-20T19:47:42.066000,38.9023722,-77.0557267,676
2019-11-20T19:37:32.747000,38.9061367,-76.9896633,2550
2019-11-20T19:20:55.226000,38.9232424,-77.0393342,3922
2019-11-20T19:18:47.987000,38.9221548,-77.0390997,44016
2019-11-20T18:55:47.621000,38.9024942,-77.0391767,4027
2019-11-20T18:51:41.251000,38.8803217,-77.0247167,16109
2019-11-20T18:40:57.322000,38.9050524,-77.0387725,186
2019-11-20T18:19:45.623000,38.9291,-77.0065033,52922
2019-11-20T17:28:07.487000,38.8756678,-77.0136316,45880
2019-11-20T17:20:24.669000,38.8793229,-77.0209308,17770
2019-11-20T16:57:19.368000,38.8755808,-77.0128277,1749
2019-11-20T16:51:50.506000,38.9253277,-77.034791,919
2019-11-20T16:50:06.023000,38.879415,-77.0203133,1776
2019-11-20T16:43:37.921000,38.8851565,-76.9579384,7920
2019-11-20T16:33:47.120000,38.8772153,-77.0173541,2731
2019-11-20T16:32:35.001000,38.9252832,-77.0354455,1149
2019-11-20T16:21:31.165000,38.9077337,-76.9987433,542
2019-11-20T16:08:20.732000,38.879317,-77.0202916,2174
2019-11-20T16:03:11.308000,38.902656,-77.0136642,272
2019-11-20T16:01:52.664000,38.9038665,-76.974444,99
2019-11-20T15:55:33.066000,38.9272909,-77.0307994,10251
2019-11-20T15:54:55.526000,38.8791947,-77.0210427,114
2019-11-20T15:54:21.765000,38.8754762,-77.0127986,3771
2019-11-20T15:51:12.439000,38.8988137,-77.0467024,109
2019-11-20T15:48:31.124000,38.9032115,-77.0138546,837
2019-11-20T15:42:47.315000,38.8895621,-76.9804114,1517
2019-11-20T15:32:42.211000,38.9040051,-76.9739447,1258
2019-11-20T15:29:42.345000,38.9032714,-77.0138607,1100
2019-11-20T15:27:24.507000,38.9035367,-77.0139867,133
2019-11-20T15:27:10.397000,38.87944,-77.0199633,1207
2019-11-20T15:07:29.457000,38.9156285,-77.0096461,16380
2019-11-20T14:38:11.319000,38.8860245,-77.0351795,65667
2019-11-20T14:35:42.792000,38.9156333,-77.0080694,1838
2019-11-20T14:33:31.926000,38.9096314,-77.040994,5181
2019-11-20T14:13:24.685000,38.9272096,-77.0309987,6119
2019-11-20T14:04:42.068000,38.9005023,-77.0453206,1701
2019-11-20T13:49:38.425000,38.9065679,-77.0474827,743
2019-11-20T13:45:24.291000,38.889695,-76.9803433,7015
2019-11-20T13:43:25.779000,38.9093429,-77.0561479,1128
